filename,segment_id,segment,victim_presence,reasoning_victim_presence,narrative_frame_citizenship_passive,narrative_frame_suffering_passive,narrative_frame_agency_passive,narrative_frame_reconciliation_passive,narrative_frame_victimblaming_passive,narrative_frame_angerhatred_passive,narrative_frame_passive_dimensions,narrative_frame_citizenship_active,narrative_frame_suffering_active,narrative_frame_agency_active,narrative_frame_reconciliation_active,narrative_frame_victimblaming_active,narrative_frame_angerhatred_active,narrative_frame_active_dimensions,narrative_frame_additional,reasoning_narrative_frame
REMHI Report - Nunca Mas.pdf,268,"Vera paz. No obstante, la culpa también es un sent1m1ento frecuente en muchas personas supervivientes de hechos traumáticos. Por una parte, pueden sentir que tal vez hubieran podido hacer algo para evitar los hechos y sin embargo se mostraron impotentes o pasivos. Los deseos de haber podido evitar la violencia pueden conllevar a una clarividencia retrospectiva sobre lo ocurrido que induzca la autoculpabilización (si yo hubiera hecho algo, tal vez se hubiera evitado). En otros casos, la culpa surge cuando algunas personas cercanas sufrieron directamente la violencia que surge como consecuencia de una decisión propia, su participación política etc. Las personas necesitan dar sentido a su realidad y entender los hechos traumáticos que han vivido. En esa búsqueda de sentido, la culpabilización puede ser un intento de dar sentido a algo que no lo tiene y un intento de tener una mayor percepción de control de su vida, pero puede tener también efectos muy destructivos.",1,El segmento analiza culpa en supervivientes de hechos traumáticos y afectados por violencia; no aparecen testimonios directos de víctimas.,0,1,0.5,0,1,0,"[vulnerabilidad, víctima(s) pasiva(s), sobreviviente]",0,0,0,0,0,0,[],Trauma y salud mental,"Se enfatiza el sufrimiento psicológico postraumático y la autoculpabilización; se mencionan supervivientes. La agencia aparece solo en la noción de supervivencia y búsqueda de control, no en resistencia colectiva."
REMHI Report - Nunca Mas.pdf,269,"Yo iba junto con mi papá y mi papá decía: ""saber por qué mataron a tu marido, tal vez había hecho alguna cosa, ya te dejó con tu nene, qué lastima, porque tienes que sufrir mucho con tu nene"" -me decía mi papá. Caso 4760, Juil, Chajul, Quiché, 1980.",2,Es una cita del documento.,0,0,0,0,0,0,[],0,1,0,0,1,0,"[vulnerabilidad, necesidad de apoyo]",Duelo y maternidad en soledad,"El testimonio subraya sufrimiento por viudez y carga de cuidado con un hijo, mostrando vulnerabilidad y necesidad de apoyo. Además, aparece culpabilización de la víctima al sugerir que el esposo “había hecho alguna cosa” para ser asesinado. No hay referencias a ciudadanía, reconciliación, agencia ni a sentimientos inaceptables."
REMHI Report - Nunca Mas.pdf,270,"En los testimonios recogidos, la culpa como reacción explícita aparece en pocas ocasiones. Sin embargo, hay algunos factores que matizan esa afirmación. En primer lugar, la culpa es un sentimiento difícil de reconocer puesto que genera una autopercepción negativa. Por otra parte, en los testimonios hay numerosas reflexiones en tomo a la culpabilidad o la responsabilidad de los hechos, que se manifiestan de una manera más transversal en la narración, y no tanto como culpabilidad explícita. En los casos en que se recoge, la culpa se asocia a: conductas de colaboración, consecuencias negativas para otros de una acción propia, consecuencias negativas de una acción de la víctima.",1,Se analiza la culpa en testimonios y se mencionan acciones de la víctima; no hablan directamente.,0,0.5,0,0,1,0,"[vulnerabilidad, responsabilidad]",0,0,0,0,0,0,[],trauma moral,"El segmento problematiza la culpa en testimonios, vinculándola a responsabilidad por acciones propias, colaboración y daños a terceros. Esto activa un marco de culpabilización de la víctima y de sufrimiento emocional. No hay apelaciones a derechos, agencia colectiva ni reconciliación, ni menciones a ira, odio, vergüenza o venganza."
REMHI Report - Nunca Mas.pdf,271,"La colaboración forzada Los casos en que se manifiesta más abiertamente son de algunos patrulleros que muestran gran afectación personal por haber participado en asesinatos o masacres. Sin embargo, en la mayoría de los patrulleros los testimonios que hablan sobre la participación en las PAC son más bien descriptivos de los hechos, sin hacer relación a su vivencia.",0,0,,,,,,,,,,,,,,,,
REMHI Report - Nunca Mas.pdf,272,"Hicimos por orden del ejército, por ellos mismo no lo hubiéramos hecho. Nos aliamos al ejército por sobrevivir y porque también la guerrilla mató al suegro que era comisionado militar. En ese tiempo uno no sabía qué hacer, mas que tuvimos que someternos al ejército Caso 2463 (Jefe de patrulla), Chutuj, Quiché, 1982.",2,Es una cita del documento.,0,0,0,0,0,0,[],0,1,0.5,0,0,0,"[vulnerabilidad,violencia continua,sobreviviente,líder]",Entre dos fuegos," Testimonio de sometimiento a órdenes militares por supervivencia, tras el asesinato del suegro por la guerrilla. Expresa vulnerabilidad, presión constante y elección constriñida; también una agencia limitada de superviviente y liderazgo como jefe de patrulla. No hay apelación a derechos, reconciliación, culpabilización ni emociones inaceptables."
REMHI Report - Nunca Mas.pdf,273,"Entonces ellos dijeron que tenían que matar, teníamos nosotros que matar para así cumplir y tener la paz con toda Guatemala y lo agarraron uno por uno. Primero nos obligaron a excavar donde enterrarlos y después agarraron al primero, agarraron a Diego Nap López y agarraron un cuchillo que cada patrullero tenía que pasar ahí dando un filazo o cortándole un poquito, o sea, que ellos lo vieron. No sé cómo pudo ser. Después así lo hicieron a Tomás Luxtillo y, por último, mi primo dijo: Júrame que algún día me vas a vengar (el entrevistado llora). Lo siento mucho señores pero... me duele todo esto. Caso 1944 (Miembro de las PAC), Chiché, Quiché, 1983.",2,Es una cita del documento.,0,0,0,0,0,0,[],0,1,0.5,0,0,1,"[vulnerabilidad,violencia continua,víctima(s) pasiva(s),sobreviviente,defensor de la memoria,(fantasías de) venganza]",Coerción a la perpetración,"Testimonio de violencia forzada y tortura pública muestra vulnerabilidad y víctimas pasivas. El declarante, sobreviviente y defensor de la memoria, ejerce agencia al narrar. La petición de venganza introduce sentimientos considerados inaceptables. No hay reconciliación ni culpabilización de víctimas explícita."
REMHI Report - Nunca Mas.pdf,274,"Esos sentimientos han atormentado a las personas afectadas durante años. Las formas de colaboración forzada han supuesto un trauma en muchas ocasiones para los que participaron en la represión directamente. En esos casos, la posibilidad de compatir esa experiencia, darle un sentido social y buscar la forma de consuelo han supuesto una forma de ayuda asociada al testimonio.",1,Habla de personas afectadas y traumatizadas por colaboración forzada y del valor del testimonio como ayuda.,0,1,0.5,0,0,0.5,"[vulnerabilidad, necesidad de apoyo, violencia continua, resiliencia, grupo(s) de apoyo mutuo, defensor de la memoria]",0,0,0,0,0,0,[],Sanación psicosocial y testimonio,"El texto subraya sufrimiento: sentimientos que atormentan y trauma por colaboración forzada. Muestra capacidad de acción en prácticas de compartir testimonios, dar sentido social y buscar consuelo, asociadas a resiliencia y apoyo mutuo. Alude indirectamente a sentimientos socialmente problematizados (p. ej., vergüenza) derivados de la coacción."
REMHI Report - Nunca Mas.pdf,275,"Tal vez Dios me va perdonar. .. por eso he venido a contarlo; si algún día me muero no puedo ir con todo. Se siente bien al contarlo, es como una confesión. Es un gran alivio sacar lo que se guarda en el corazón mucho tiempo. Caso de patrullero, Sacapulas, Quiché.",2,"Testimonio en primera persona; el declarante confiesa su historia. Señalado como caso de patrullero, sugiere víctima hablando directamente.",0,0,0,0,0,0,[],0,1,0.5,1,0,0,"[vulnerabilidad, necesidad de apoyo, resiliencia, defensor de la memoria, perdón, orientación al futuro]",Espiritualidad/fe como vía de sanación y catarsis,"El testimonio expresa sufrimiento prolongado y necesidad de apoyo, pero también agencia al decidir contarlo, como acto de resiliencia y de defensa de la memoria. La búsqueda de perdón evidencia un claro marco de reconciliación. Además, aparece un marco espiritual: fe y confesión como catarsis y sanación moral."
REMHI Report - Nunca Mas.pdf,276,"Como parte de la estrategia de culpabilización, el Ejército utilizó cualquier leve falta al orden militar como una forma de inducir la justificación de un castigo ejemplificante para mantener el control de la población y forzar la obediencia absoluta. La culpabilización indujo también al control interno por parte de la comunidad.",1,"Describe coerción y castigos del Ejército sobre la población, evidenciando afectaciones a civiles.",0.5,1,0,0,1,0,"[obligaciones del Estado,responsabilidades del Estado,violencia estructural,violencia continua,vulnerabilidad]",0,0,0,0,0,0,[],Control social punitivo,"El texto describe una estrategia de culpabilización para legitimar castigos ejemplares y control poblacional. Ello implica violencia estructural y continua que produce vulnerabilidad. También revela incumplimiento de obligaciones estatales y prácticas antidemocráticas. No hay señales de agencia, reconciliación ni emociones estigmatizadas; se consolida un marco de control social punitivo."
REMHI Report - Nunca Mas.pdf,277,"Cuando llegamos los hicieron reunir a todos los patrulleros por la culpa del jefe de patrulla. Ya el jefe le había puesto una seña a la gente que no hace su patrulla y a los que no cumplen. -¡Ah, vaya!, entonces esta es la culpa de que los sacamos entre estos, entre sus compañeros, entre los demás que están aquí y sus hijos que están en sus casas, vayan a traer los 12 hombres que están aquí vayan a traer a sus mujeres. Cuando llegaron las mujeres empezaron a decirles a ellas: -Hoy van a mirar qué vamos a hacer a sus esposos que no cumplen con las patrullas, ustedes también son culpables, tal vez ustedes no hacen sus comidas a sus maridos por eso ellos no vienen a la patrulla. Pues hoy se van detrás ustedes también, así les dijo el teniente a las esposas de los 12 hombres y dicen que esas mujeres empezaron a llorar. Caso 2811, Chinique, Quiché, 1982.",2,Es una cita del documento.,0,0,0,0,0,0,[],"
0.5",1,0,0,1,0,"[""discriminación"",""exclusión (social)"",""vulnerabilidad"",""violencia cotidiana"",""violencia estructural""]","
Militarización y control social comunitario","
Testimonio narra coacción de PAC/teniente: amenazas y humillación públicamente; mujeres lloran, evidenciando vulnerabilidad y violencia cotidiana (Sufrimiento). Se imputa culpa a esposas y a hombres por no “cumplir” (Culpabilización de la víctima). La imposición de patrullas y castigos refleja discriminación y exclusión en un orden militarizado (Ciudadanía, indirecta)."
REMHI Report - Nunca Mas.pdf,278,"La inducción a la colaboración forzada en el asesinato de miembros de sus propias comunidades fue utilizada como una forma de promover la complicidad con carácter colectivo. Al verse forzados a participar en atrocidades, la violencia se normaliza, se vuelve de fuente interna y se alteran los valores de relación social y el propio sentido de comunidad. En algunos casos se relatan detalles que muestran hasta donde esa colaboración forzada en las atrocidades ha tenido una intencionalidad destructiva del tejido social.",1," Habla de personas forzadas a colaborar en asesinatos y atrocidades comunitarias; víctimas colectivas referidas, sin testimonios directos.",0,1,0,0,0,0,"[vulnerabilidad, violencia continua, violencia cotidiana, violencia estructural]",0,0,0,0,0,0,[],Destrucción del tejido social,"El segmento describe coerción para involucrar a víctimas en atrocidades, normalizando la violencia e internalizándola, lo que destruye vínculos comunitarios. Esto evidencia vulnerabilidad, violencia continua, cotidiana y estructural. No hay agencia, reconciliación, culpabilización explícita ni emociones inaceptables, se destaca la intencionalidad de fracturar la comunidad."
REMHI Report - Nunca Mas.pdf,279,"En este momento nosotros no hacemos la muerte, si no que la misma patrulla de aquí de la comunidad son ellos los que los matarán, esta gente que está aquí, 12 hombres se van a morir. Claro está escrito en la Biblia: ""El padre contra el hijo y el hijo contra el padre"". Así dijo el hombre dicen (. .. ). Así hicieron empezar y los patrulleros unos llevan cuchillo, otros llevan palo, a puro palo y a puro cuchillo los mataron a esos 12 hombres que se habla allí. Después que ya habían matado a los 12 hombres, los mataron y los torturaron y fueron a traer gasolina y los juntaron, mandaron a los patrulleros a que los amontonaran y les dijeron: -Ustedes mismos los van a quemar. Nos mandaron a juntar a seis y seis. Fuimos a traer palos, hoja de pino y les dieron gasolina a ellos y se hicieron ceniza, de una vez delante de nosotros. Así dice el hombre que vio y me contó a mi. -Cuando se quemaron todos dieron un aplauso· y empezaron a comer. Caso 2811, Chinique, Quiché, 1982.",2,Es una cita del documento.,0,0,0,0,0,0,[],"

0",1,0.5,0,0,0,"[vulnerabilidad, víctima(s) pasiva(s), violencia estructural, violencia cotidiana, defensor de la memoria]","

Deshumanización","

El relato muestra deshumanización extrema: tortura, ejecuciones y quema de cuerpos ordenadas y celebradas con aplausos y comida. La coacción a patrulleros para matar y quemar congéneres, con justificación bíblica, reduce a las víctimas a objetos desechables y borra su dignidad humana."
