filename,segment_id,segment,victim_presence,reasoning_victim_presence,narrative_frame_citizenship_passive,narrative_frame_suffering_passive,narrative_frame_agency_passive,narrative_frame_reconciliation_passive,narrative_frame_victimblaming_passive,narrative_frame_angerhatred_passive,narrative_frame_passive_dimensions,narrative_frame_citizenship_active,narrative_frame_suffering_active,narrative_frame_agency_active,narrative_frame_reconciliation_active,narrative_frame_victimblaming_active,narrative_frame_angerhatred_active,narrative_frame_active_dimensions,narrative_frame_additional,reasoning_narrative_frame
Actoras Report - Tejidos que lleva el alma.pdf,32,"De esta alianza, surge en 2003 el Consorcio “De víctimas de violencia se xual a actoras de cambio: la lucha de las mujeres por la justicia”, y en su forma abreviada “Actoras de cambio”. Nos embarcamos juntas en la gran aventura de generar procesos de sanación, de empoderamiento, de re construcción de la memoria histórica, y de lucha por la justicia, para con­ tribuir a crear condiciones que permitan a las mujeres sobrevivientes de violencia sexual durante la guerra, romper el silencio, salir del dolor, cons­ tituirse en sujetas de su propia vida, e involucrarse en luchas comunes por la justicia y la construcción de alternativas de vida para las mujeres mayas en Guatemala. Es decir, contribuir a procesos de justicia de género.",1,"Se refiere explícitamente a mujeres sobrevivientes de violencia sexual y sus procesos, sin testimonios directos de víctimas.",1,1,1,0,0,0,"[sujeto(s) de derechos, discriminación, desigualdad, exclusión (social), violencia histórica, violencia estructural, vulnerabilidad, necesidad de apoyo, actor(as) de cambio, lucha, movilización (comunitaria), resiliencia, sobreviviente, grupo(s) de apoyo mutuo, defensor de la memoria, reclamación de los derechos humanos]",0,0,0,0,0,0,[],Sanación y memoria histórica,"El segmento centra la recuperación personal y colectiva mediante terapias y reconstrucción de memoria, donde el testimonio, el apoyo mutuo y el recuerdo de lo ocurrido son herramientas para resignificar el daño, restituir dignidad y sustentar demandas de justicia y transformaciones de género y comunitarias.

Razonamiento (máx. 200 palabras): Capacidad de acción es dominante: el propio nombre del consorcio subraya la transición de víctimas a actoras de cambio; se enfatizan empoderamiento, lucha por la justicia, romper el silencio, movilización colectiva y defensa de la memoria. Sufrimiento es fuerte: se nombra explícitamente la violencia sexual en la guerra, el dolor y la necesidad de sanación, lo que remite a vulnerabilidad, violencia histórica y requerimientos de apoyo. Ciudadanía está muy presente a través de la constitución de las mujeres como sujetas de su propia vida y la búsqueda de justicia de género para mujeres mayas, lo que implica reconocimiento de derechos y respuesta a discriminación, desigualdad y exclusión social. No hay señales de reconciliación (perdón/olvido), ni de culpabilización de víctimas, ni de sentimientos considerados inaceptables."
Actoras Report - Tejidos que lleva el alma.pdf,33,Este libro forma parte de este conjunto de estrategias implementadas por el Consorcio. Es el resultado de una investigación–acción de dos años y medio.,0,0,,,,,,,,,,,,,,,,
Actoras Report - Tejidos que lleva el alma.pdf,34,"Más allá de las divergencias de enfoques y abordajes, logramos ar­ ticularnos alrededor de este objetivo común; lo cual es de destacar en una so ciedad donde la guerra dejó sus huellas de división, rupturas y atomización. Po demos decir con satisfacción que logramos establecer un pacto político en tre nosotras.",0,0,,,,,,,,,,,,,,,,
Actoras Report - Tejidos que lleva el alma.pdf,35,"Fue extraordinario contar con esta herramienta de investigación para po der retroalimentar nuestras reflexiones teóricas y políticas a partir de com partir la realidad y vivencias de las mujeres mayas, y a la vez, re­pen sar nuestro actuar a partir de estos análisis, en un proceso de praxis perma­ nente.",0,0,,,,,,,,,,,,,,,,
Actoras Report - Tejidos que lleva el alma.pdf,36,"En este sentido, quisiéramos agradecer a todo el equipo de investigación y al equipo del Consorcio por haber tenido esta apertura y entusiasmo para re flexionar juntas con el fin de mejorar siempre nuestro acompañamiento y contribuir a crear posibilidades para que las mujeres mayas, mestizas y extranjeras de este país vivamos mejor y más felices en condiciones de jus­ ticia, dignidad, respeto y libertad.",0,0,,,,,,,,,,,,,,,,
Actoras Report - Tejidos que lleva el alma.pdf,37,"No podíamos concebir hacer una investigación de otra manera, pues par timos que la construcción de conocimiento tiene que estar al servicio de las mujeres, de la apropiación de su historia en un proceso colectivo de valora­ ción, de transformación de sus condiciones de vida y de su emancipación. Éste ha sido nuestro posicionamiento epistemológico feminista.",0,0,,,,,,,,,,,,,,,,
Actoras Report - Tejidos que lleva el alma.pdf,38,"Asumirnos en la historia es tener proyecto de futuro. La libertad es acumular lo aprendido, modificando nuestro presente desde el cono­ cimiento de lo aprendido (Margarita Pisano, 1996: 17).",0,0,,,,,,,,,,,,,,,,
Actoras Report - Tejidos que lleva el alma.pdf,39,"El objetivo de esta investigación es contribuir a la construcción de la memo­ ria colectiva de las mujeres mayas en Guatemala, y a través de ella, la de to das, procurando que sirva para procesos de autoafirmación individual y colectivo, y para construirnos como sujetas de nuestra propia historia co mo mujeres. Eso con el fin de poder aportar a la creación de una nueva or ganización social y de un nuevo orden simbólico que no estén basados sobre la expropiación de nuestros cuerpos y de nuestras vidas ni sobre el do minio de una cultura sobre otra, sino desde la dignidad, la humanidad, la libertad, la justicia y el respeto.",3," Las mujeres mayas hablan en primera persona sobre su memoria y opresiones, siendo ellas las víctimas referidas explícitamente.",1,0.5,1,0.5,0,0,"[sujeto(s) de derechos, la (non)reconocimiento, discriminación, exclusión (social), marginalización, desigualdad, violencia estructural, violencia histórica, defensor de la memoria, conmemoración, actor(as) de cambio, protagonista, movilización (comunitaria), resiliencia, orientación al futuro]",1,0.5,1,0.5,0,0,"[sujeto(s) de derechos, la (non)reconocimiento, discriminación, exclusión (social), marginalización, desigualdad, violencia estructural, violencia histórica, defensor de la memoria, conmemoración, actor(as) de cambio, protagonista, movilización (comunitaria), resiliencia, orientación al futuro]",Memoria colectiva como herramienta de empoderamiento,"El segmento, en voz de mujeres mayas, afirma agencia política mediante la construcción de memoria (defensoras de la memoria, actoras de cambio). Enmarca ciudadanía desde dignidad y reconocimiento frente a discriminación estructural. Además proyecta futuro al proponer una nueva organización social basada en justicia, libertad y respeto."
Actoras Report - Tejidos que lleva el alma.pdf,40,"Esta investigación rescata la memoria de las mujeres mayas, reubicando sus experiencias al centro de la historia de Guatemala, y no como mero apén dice de la misma. Visibiliza el involucramiento y la participación de las mismas como sujetas históricas en la construcción de los procesos de cam bios profundos del país.",1,"Habla de mujeres mayas y sus experiencias y memoria, grupo considerado víctima en procesos de memoria histórica.",1,0,1,0,0,0,"[la (non)reconocimiento, marginalización, protagonista, actor(as) de cambio, conmemoración, defensor de la memoria]",0,0,0,0,0,0,[],Memoria y visibilización,"El texto recentra a mujeres mayas como protagonistas y actoras de cambio, rescatando su memoria y corrigiendo su no reconocimiento histórico. No se mencionan sufrimientos específicos, reconciliación, culpabilización ni sentimientos estigmatizados; predomina la agencia y el reconocimiento público de su papel en transformaciones profundas."
Actoras Report - Tejidos que lleva el alma.pdf,41,"Desarrolla cómo las mujeres rurales q’eqchies, chujes, mames y kaqchikeles de tres regiones del país han vivido y entendido la guerra, y la violación sexual que se dio en este contexto. Profundiza en las relaciones de poder que estaban en juego durante la guerra y que dieron lugar a las vio laciones sexuales contra las mujeres mayas, y en cómo se están re­ organizando en tiempos de paz. Evidencia cómo el silenciamiento y la im­ punidad siguen siendo las lógicas que rodean los crímenes sexuales contra las mujeres, creando así las condiciones para que se perpetúen. Indaga, además, en la profundidad de las heridas dejadas por la violación sexual tanto en la identidad de las mujeres mayas, como en el tejido social de las co munidades. Pone de relieve los cambios profundos que la ruptura brutal de la violación sexual, ha provocado en las creencias, las redes afectivas y las relaciones sociales de estas mujeres. Finalmente, le da un énfasis central al análisis de recursos que encontraron y lograron transformar en poderes, para sobreponerse a la experiencia traumática de la violación sexual y pasar de ser víctima a protagonista de su propia vida y de cambios para otras mu jeres mayas en el país.",1,"Habla explícitamente de mujeres mayas víctimas de violación sexual, su experiencia, heridas, silenciamiento, impunidad y reorganización comunitaria.",0.5,1,1,0,0,0,"[discriminación, exclusión (social), marginalización, desigualdad, la (non)reconocimiento, obligaciones del Estado, responsabilidades del Estado, vulnerabilidad, violencia histórica, violencia estructural, violencia continua, resiliencia, sobreviviente, movilización (comunitaria), protagonista, actor(as) de cambio]",0,0,0,0,0,0,[],Violencia de género y patriarcado,"El segmento enmarca la violación sexual como herramienta de dominación de género y racial en el conflicto, sostenida por impunidad y silenciamiento. Reconoce heridas identitarias y comunitarias, y destaca la reorganización y transformación de recursos en poder, pasando de víctimas a protagonistas y actoras de cambio en paz."
Actoras Report - Tejidos que lleva el alma.pdf,42,"A lo largo de esta investigación, las mujeres mayas se hacen presentes a través de sus propias voces como protagonistas de su vida, de la historia de sus comunidades y de Guatemala. Como notarán a lo largo de la lectura, este libro es rico en testimonios. Relatos de las mujeres con respecto a to dos los ámbitos de su vida ilustran permanentemente nuestro análisis, con vistas a valorar las voces de las narradoras, e integrarlas a las de las investiga­ doras. Esperamos contribuir así a la construcción de una memoria social de Gua temala desde la mirada de las mujeres, y en particular de las mujeres ma yas, que complemente los esfuerzos de memoria ya emprendidos, donde éstas son ausentes. Como lo pone de relieve Halbawks, no existe una única me moria de la sociedad sino una pluralidad y multiplicidad de memorias lo cales. La memoria de las mujeres forma parte de esta pluralidad. Por lo tan to su presencia es imprescindible e ineludible (citado en Massolo, 1992: 118).",0,0,,,,,,,,,,,,,,,,
Actoras Report - Tejidos que lleva el alma.pdf,43,"Así, se complejiza la historia de la guerra, se le aporta nuevas dimensiones, y nuevas miradas: las de las mujeres mayas, que por su condición de subor­ dinación genérica, étnica y de clase, no son consideradas relevantes para los procesos históricos.",1,"Menciona a las mujeres mayas como grupo subordinado y sus perspectivas, indicando marginalización histórica, no hablan ellas mismas.",1,0.5,0,0,0,0,"[la (non)reconocimiento, discriminación, exclusión (social), marginalización, desigualdad, violencia estructural, vulnerabilidad]",0,0,0,0,0,0,[],Invisibilización histórica,"El pasaje subraya que las mujeres mayas han sido consideradas irrelevantes por su subordinación de género, etnia y clase, borrando sus experiencias de los relatos históricos y reforzando su exclusión y falta de reconocimiento."
Actoras Report - Tejidos que lleva el alma.pdf,44,"Al nombrar y reconocer las atrocidades cometidas contra las mujeres ma yas durante la guerra, la investigación se convierte en una herramienta de verdad y de dignificación para todas las mujeres de Guatemala que tu­ vieron que enfrentar el mismo sufrimiento.",1, Se mencionan explícitamente mujeres mayas y otras mujeres que sufrieron atrocidades; no hay testimonios directos de víctimas.,0.5,1,0.5,0,0,0,"[la (non)reconocimiento, vulnerabilidad, violencia histórica, defensor de la memoria]",0,0,0,0,0,0,[],Verdad y dignidad,"Nombrar y reconocer las atrocidades aporta verdad pública y dignificación simbólica, reparando el daño moral y restaurando estatus. Refuerza el reconocimiento social de las mujeres como sujetas de derechos y consolida la memoria colectiva, sin apelar al perdón ni a la reconciliación."
Actoras Report - Tejidos que lleva el alma.pdf,45,"Nombrar los actos de violación sexual que militares, comisionados militares, patrulleros de autodefensa civil y policías cometieron durante la guerra es fundamental, en cuanto reconoce y da importancia a lo que les sucedió a las mujeres mayas, y responsabiliza a los perpetradores. Da valor social y legitimidad a la palabra de las mujeres, fuera de las concepciones cul pabilizantes impuestas por la cultura patriarcal.",1, Habla de mujeres mayas víctimas de violación sexual y legitima su palabra; no hay testimonios directos de víctimas.,1,1,0.5,0,0.5,0,"[la (non)reconocimiento,discriminación,exclusión (social),marginalización,violencia histórica,violencia estructural,vulnerabilidad,defensor de la memoria,reclamación de los derechos humanos]",0,0,0,0,0,0,[],Justicia y rendición de cuentas,"El segmento enfatiza reconocimiento y no-revictimización (ciudadanía), nombra violación sexual como violencia histórica y estructural (sufrimiento) y rechaza la culpabilización patriarcal. Al legitimar la palabra de las mujeres, apunta también a memoria y exigencia de derechos. Por eso el marco adicional de justicia y rendición de cuentas resulta clave."
